#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:Use_4_BEAUTI_01042024" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:Use_4_BEAUTI_01042024" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:Use_4_BEAUTI_01042024" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.Use_4_BEAUTI_01042024" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:Use_4_BEAUTI_01042024" name="distribution" x="@birthRate.t:Use_4_BEAUTI_01042024">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:Use_4_BEAUTI_01042024" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:Use_4_BEAUTI_01042024" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="KappaPrior.s:Use_4_BEAUTI_01042024" name="distribution">
#            <parameter id="kappa.s:Use_4_BEAUTI_01042024" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Use_4_BEAUTI_01042024" id="treeLikelihood.Use_4_BEAUTI_01042024" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Use_4_BEAUTI_01042024">
#            <siteModel id="SiteModel.s:Use_4_BEAUTI_01042024" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Use_4_BEAUTI_01042024" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:Use_4_BEAUTI_01042024" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Use_4_BEAUTI_01042024" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Use_4_BEAUTI_01042024" kappa="@kappa.s:Use_4_BEAUTI_01042024" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:Use_4_BEAUTI_01042024" id="estimatedFreqs.s:Use_4_BEAUTI_01042024" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Use_4_BEAUTI_01042024" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Use_4_BEAUTI_01042024" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
252000	-28384.51440319956	-28464.126959779165	79.61255657960544	-28464.126959779165	1.9255944319497802	17.166337965814662	77.8935256934212	5.631237889888304	1.5854888612189686	0.3523364300140203	0.19665928787737713	0.14846311116286143	0.30254117094574107
253000	-28388.574172638946	-28468.06658491467	79.49241227572699	-28468.06658491467	1.988167117854857	17.199115432608302	77.77338138954275	5.7475925996043	1.5854888612189686	0.3523364300140203	0.19665928787737713	0.14846311116286143	0.30254117094574107
254000	-28384.960053248815	-28465.160509110385	80.20045586157104	-28465.160509110385	2.2088138220496307	17.082877773846185	78.4814249753868	5.914088928569439	1.5854888612189686	0.3523364300140203	0.19665928787737713	0.14846311116286143	0.30254117094574107
255000	-28377.28773450488	-28457.192597773934	79.90486326905341	-28457.192597773934	2.168411384558218	17.104465377330875	78.18583238286917	5.5707828594774185	1.5854888612189686	0.3523364300140203	0.19665928787737713	0.14846311116286143	0.30254117094574107
256000	-28384.416359351773	-28471.400767871513	86.9844085197396	-28471.400767871513	1.8917314541376784	15.977548420653095	85.1992201820133	6.497095944847101	1.425235939278152	0.3523364300140203	0.19665928787737713	0.14846311116286143	0.30254117094574107
257000	-28386.6861833154	-28469.744816280916	83.0586329655148	-28469.744816280916	1.9502806821881054	16.616945766018816	81.2734446277885	6.105276644574782	1.425235939278152	0.3523364300140203	0.19665928787737713	0.14846311116286143	0.30254117094574107
258000	-28377.650110151866	-28455.905390414024	78.25528026215785	-28455.905390414024	2.271252300104342	17.423652271273184	76.47009192443156	5.90177873281142	1.425235939278152	0.3523364300140203	0.19665928787737713	0.14846311116286143	0.30254117094574107
259000	-28375.357084178013	-28448.748319110186	73.3912349321742	-28448.748319110186	2.3496598003634053	18.20048262564092	71.6060465944479	6.10495523366339	1.425235939278152	0.3523364300140203	0.19665928787737713	0.14846311116286143	0.30254117094574107
260000	-28383.42842547288	-28461.02878897752	77.60036350464127	-28461.02878897752	2.3238807150603304	17.5348035719633	75.81517516691497	5.899207731393127	1.425235939278152	0.3523364300140203	0.19665928787737713	0.14846311116286143	0.30254117094574107
261000	-28383.346539890583	-28460.73457755629	77.3880376657056	-28460.73457755629	2.221332652086909	17.57404191372197	75.6028493279793	5.646668408943558	1.425235939278152	0.3523364300140203	0.19665928787737713	0.14846311116286143	0.30254117094574107
262000	-28387.75995911768	-28471.087934803523	83.32797568584395	-28471.087934803523	2.1140678342459625	16.556910976441912	81.54278734811766	6.371757096114868	1.425235939278152	0.3523364300140203	0.19665928787737713	0.14846311116286143	0.30254117094574107
263000	-28392.453594137514	-28477.91659754714	85.46300340962459	-28477.91659754714	1.8595531537396666	16.207304482395127	83.6778150718983	6.537459947215894	1.425235939278152	0.3523364300140203	0.19665928787737713	0.14846311116286143	0.30254117094574107
264000	-28384.708386105794	-28466.518377521516	81.80999141572272	-28466.518377521516	2.0693941096189192	16.698604352381665	80.02480307799642	5.33889923004203	1.425235939278152	0.3523364300140203	0.19665928787737713	0.14846311116286143	0.30254117094574107
265000	-28395.628768973016	-28480.03127603087	84.40250705785512	-28480.03127603087	1.9168140905119917	16.369747538668825	82.61599103793216	6.53730677491982	1.4220107614755848	0.3523364300140203	0.19665928787737713	0.14846311116286143	0.30254117094574107
266000	-28384.013504377817	-28465.46021625643	81.44671187861307	-28465.46021625643	1.9837766536282182	16.727682700385696	79.66019585869012	6.901174457344839	1.4220107614755848	0.3523364300140203	0.19665928787737713	0.14846311116286143	0.30254117094574107
267000	-28398.580678413116	-28476.637646963016	78.05696854990045	-28476.637646963016	2.1273236275983374	17.33632618816826	76.2596563676686	6.556950398396446	1.4733678248576163	0.3464028460733279	0.19862549102210847	0.14982040130380742	0.3051512616007562
268000	-28389.66038060616	-28468.7653037145	79.10492310833652	-28468.7653037145	2.2072120341587187	17.059849582997145	77.30761092610467	6.925756912594875	1.4733678248576163	0.3464028460733279	0.19862549102210847	0.14982040130380742	0.3051512616007562
269000	-28385.8787673909	-28465.57043027672	79.69166288581805	-28465.57043027672	2.129747925870748	17.180262751187843	77.8943507035862	5.973444153172111	1.4733678248576163	0.3464028460733279	0.19862549102210847	0.14982040130380742	0.3051512616007562
270000	-28383.93982420329	-28465.94981302474	82.00998882144908	-28465.94981302474	1.9473807100698037	16.728958145228614	80.21267663921724	6.578757620110323	1.4733678248576163	0.3464028460733279	0.19862549102210847	0.14982040130380742	0.3051512616007562
271000	-28389.991652694305	-28471.152497407595	81.16084471329097	-28471.152497407595	2.0262777824123885	16.913019874537905	79.36353253105912	6.2764522086038115	1.4733678248576163	0.3464028460733279	0.19862549102210847	0.14982040130380742	0.3051512616007562
272000	-28399.582306785403	-28481.026969937942	81.4446631525396	-28481.026969937942	1.9485822634347336	16.886810032068215	79.64735097030776	5.98264280665998	1.4733678248576163	0.3464028460733279	0.19862549102210847	0.14982040130380742	0.3051512616007562
273000	-28386.453207880015	-28464.693038436046	78.2398305560294	-28464.693038436046	2.213842402804894	17.17945262831123	76.44251837379755	6.93983229468813	1.4733678248576163	0.3464028460733279	0.19862549102210847	0.14982040130380742	0.3051512616007562
274000	-28391.802107169475	-28473.4750767169	81.67296954742571	-28473.4750767169	2.3044955595031955	16.846730230694906	79.87565736519386	5.904438346220256	1.4733678248576163	0.3464028460733279	0.19862549102210847	0.14982040130380742	0.3051512616007562
275000	-28396.1858101821	-28476.323126700987	80.1373165188856	-28476.323126700987	1.948278788919958	16.9787819027238	78.34000433665375	5.24892697435436	1.4733678248576163	0.3464028460733279	0.19862549102210847	0.14982040130380742	0.3051512616007562
276000	-28401.458782549173	-28479.07844406153	77.61966151235826	-28479.07844406153	2.1207076652955887	17.452019162157093	75.82234933012641	6.3823065771514464	1.4733678248576163	0.3464028460733279	0.19862549102210847	0.14982040130380742	0.3051512616007562
277000	-28408.45251901174	-28489.546274976154	81.09375596441518	-28489.546274976154	2.0317253117153613	16.94463321055365	79.29644378218333	6.023923132182883	1.4733678248576163	0.3464028460733279	0.19862549102210847	0.14982040130380742	0.3051512616007562
278000	-28406.49359441416	-28482.13123669582	75.63764228165776	-28482.13123669582	2.2071013696317516	17.77855031361871	73.80359439251593	6.348154310309392	1.4733678248576163	0.3464028460733279	0.2061699072574421	0.14982040130380742	0.29760684536542253
279000	-28409.389230408473	-28490.031935083345	80.64270467487337	-28490.031935083345	2.0242218149512636	16.79213323496194	78.80865678573154	5.065967261312093	1.4733678248576163	0.3464028460733279	0.2061699072574421	0.14982040130380742	0.29760684536542253
280000	-28409.58677292446	-28483.22081584182	73.63404291736195	-28483.22081584182	2.3707606323685226	18.223478593071295	71.79999502822011	5.853386540072026	1.4733678248576163	0.3464028460733279	0.2061699072574421	0.14982040130380742	0.29760684536542253
281000	-28388.946562762965	-28471.31766347304	82.37110071007474	-28471.31766347304	1.913710646875271	16.693472478799567	80.5370528209329	6.5063614936075815	1.4733678248576163	0.3464028460733279	0.2061699072574421	0.14982040130380742	0.29760684536542253
282000	-28391.906852301334	-28475.575036598522	83.66818429718957	-28475.575036598522	1.7964625092116453	16.509674620557256	81.83413640804773	6.385998542321476	1.4733678248576163	0.3464028460733279	0.2061699072574421	0.14982040130380742	0.29760684536542253
283000	-28401.002838187957	-28478.91596012223	77.9131219342744	-28478.91596012223	2.1397211635084425	17.43854268441948	76.07907404513256	5.342107273242339	1.4733678248576163	0.3464028460733279	0.2061699072574421	0.14982040130380742	0.29760684536542253
284000	-28388.04036113199	-28464.197275812072	76.1569146800848	-28464.197275812072	2.404731021937094	17.800218055074673	74.32286679094295	5.623588705661563	1.4733678248576163	0.3464028460733279	0.2061699072574421	0.14982040130380742	0.29760684536542253
285000	-28385.91088824312	-28460.23808267854	74.32719443542122	-28460.23808267854	2.419390632616459	18.010476104004738	72.49314654627938	6.267144948875844	1.4733678248576163	0.3464028460733279	0.2061699072574421	0.14982040130380742	0.29760684536542253
286000	-28390.644080236354	-28471.996349533158	81.35226929680398	-28471.996349533158	2.104998032766511	16.907675866247747	79.51822140766214	6.029626860023423	1.4733678248576163	0.3464028460733279	0.2061699072574421	0.14982040130380742	0.29760684536542253
287000	-28409.627759008174	-28489.304049294147	79.67629028597285	-28489.304049294147	2.031777245552088	17.17843251172867	77.84224239683101	6.110214433270318	1.4733678248576163	0.3464028460733279	0.2061699072574421	0.14982040130380742	0.29760684536542253
288000	-28369.156856369267	-28450.211608705176	81.05475233590998	-28450.211608705176	2.0619886221795545	16.951161302094192	79.22070444676815	6.132813475125973	1.4733678248576163	0.3464028460733279	0.2061699072574421	0.14982040130380742	0.29760684536542253
289000	-28375.14349210587	-28452.028009892216	76.8845177863423	-28452.028009892216	2.0125199303016137	17.58608344750143	75.05046989720046	6.333026522069001	1.4733678248576163	0.3464028460733279	0.2061699072574421	0.14982040130380742	0.29760684536542253
290000	-28386.639385185026	-28462.60274424756	75.96335906253317	-28462.60274424756	2.247375392635076	17.80450510076376	74.12931117339133	6.0115108214083515	1.4733678248576163	0.3464028460733279	0.2061699072574421	0.14982040130380742	0.29760684536542253
291000	-28402.514752820945	-28481.95216297679	79.43741015584423	-28481.95216297679	2.0401382673594695	17.231938526527678	77.6033622667024	5.84119685355768	1.4733678248576163	0.3464028460733279	0.2061699072574421	0.14982040130380742	0.29760684536542253
292000	-28401.61812332547	-28477.33365994089	75.71553661542139	-28477.33365994089	2.2752267798496772	17.705478808711128	73.88148872627954	4.944635273184129	1.4733678248576163	0.3464028460733279	0.2061699072574421	0.14982040130380742	0.29760684536542253
293000	-28387.34415174528	-28466.56651021911	79.22235847382628	-28466.56651021911	2.1026293154796694	17.268699214590477	77.38831058468443	5.86539633900402	1.4733678248576163	0.3464028460733279	0.2061699072574421	0.14982040130380742	0.29760684536542253
294000	-28394.940658388954	-28468.175655466355	73.23499707740051	-28468.175655466355	2.262335122561255	18.231722395613712	71.40094918825868	6.113417843527318	1.4733678248576163	0.3464028460733279	0.2061699072574421	0.14982040130380742	0.29760684536542253
295000	-28377.723755572097	-28460.989096407735	83.26534083563858	-28460.989096407735	1.9257113241407533	16.543029400294515	81.43129294649675	6.582576602432416	1.4733678248576163	0.3464028460733279	0.2061699072574421	0.14982040130380742	0.29760684536542253
296000	-28381.763991719225	-28462.49953472688	80.7355430076582	-28462.49953472688	2.1763866656908597	16.963442073431423	78.90149511851635	6.415461428316734	1.4733678248576163	0.3464028460733279	0.2061699072574421	0.14982040130380742	0.29760684536542253
297000	-28383.289172283272	-28456.61495409286	73.32578180958728	-28456.61495409286	2.129724313452044	17.881001622613024	71.52482834687407	6.954508340352313	1.5164181492750126	0.3465124069446753	0.2054157679733537	0.14865151548136216	0.29942030960060895
298000	-28388.752272776794	-28463.738084376404	74.98581159961131	-28463.738084376404	2.1681050941453104	17.98658244097179	73.1848581368981	5.8558099295544395	1.5164181492750126	0.3465124069446753	0.2054157679733537	0.14865151548136216	0.29942030960060895
299000	-28389.287672565006	-28463.505045782473	74.2173732174669	-28463.505045782473	2.5535443737252597	18.117817415467687	72.41641975475369	5.855753964272947	1.5164181492750126	0.3465124069446753	0.2054157679733537	0.14865151548136216	0.29942030960060895
300000	-28389.116312154514	-28467.840978156215	78.7246660017003	-28467.840978156215	2.0220851404324076	17.15564085295978	76.92371253898709	6.811709696205296	1.5164181492750126	0.3465124069446753	0.2054157679733537	0.14865151548136216	0.29942030960060895
301000	-28393.940736155964	-28469.669372862867	75.72863670690113	-28469.669372862867	2.053364944595531	17.63321767012956	73.92768324418792	6.716536989363989	1.5164181492750126	0.3465124069446753	0.2054157679733537	0.14865151548136216	0.29942030960060895
302000	-28388.388694880803	-28471.714178178278	83.32548329747492	-28471.714178178278	2.0095609507645285	16.563612122381937	81.52452983476171	6.335094368343085	1.5164181492750126	0.3465124069446753	0.2054157679733537	0.14865151548136216	0.29942030960060895
303000	-28374.818676813953	-28457.041083559216	82.22240674526327	-28457.041083559216	1.9778984382732006	16.506239430367707	80.42145328255006	7.245900540099779	1.5164181492750126	0.3465124069446753	0.2054157679733537	0.14865151548136216	0.29942030960060895
304000	-28398.24284882241	-28477.937783658646	79.69493483623728	-28477.937783658646	2.044964857579844	17.103104505016105	77.89398137352407	6.492193950610592	1.5164181492750126	0.3465124069446753	0.2054157679733537	0.14865151548136216	0.29942030960060895
305000	-28403.81620394	-28477.837826314684	74.0216223746843	-28477.837826314684	2.1811408906716103	17.875332383580513	72.22066891197109	6.744712031809113	1.5164181492750126	0.3465124069446753	0.2054157679733537	0.14865151548136216	0.29942030960060895
306000	-28399.467486584996	-28471.12189019566	71.65440361066328	-28471.12189019566	2.3343932885006966	18.2751585174269	69.85345014795007	4.544302344447541	1.5164181492750126	0.3465124069446753	0.2054157679733537	0.14865151548136216	0.29942030960060895
307000	-28388.386318938148	-28468.611790746865	80.22547180871835	-28468.611790746865	2.1245491012498645	17.021455495599117	78.53897472543579	6.407846509487191	1.5164181492750126	0.35581974391218274	0.2054157679733537	0.1393441785138547	0.29942030960060895
308000	-28397.00582725344	-28475.745502311656	78.7396750582149	-28475.745502311656	2.1165936915393897	17.267659475261187	77.05317797493234	5.381104087902152	1.5164181492750126	0.35581974391218274	0.2054157679733537	0.1393441785138547	0.29942030960060895
309000	-28391.424471510472	-28475.694775258653	84.27030374817899	-28475.694775258653	1.9516360653213805	16.383121949231917	82.58380666489643	5.866875860126585	1.5164181492750126	0.35581974391218274	0.2054157679733537	0.1393441785138547	0.29942030960060895
310000	-28406.608293752644	-28493.33259764766	86.72430389501504	-28493.33259764766	1.9218773830893263	16.01832411510976	84.97987632647408	6.318748642019038	1.3758093881315547	0.35581974391218274	0.2054157679733537	0.1393441785138547	0.29942030960060895
311000	-28392.931278118005	-28465.21724344385	72.28596532584528	-28465.21724344385	2.6366528511590714	18.42187613016576	70.54153775730431	5.058842327047814	1.3758093881315547	0.35581974391218274	0.2054157679733537	0.1393441785138547	0.29942030960060895
312000	-28401.27641612316	-28483.61661187348	82.34019575031961	-28483.61661187348	1.9318783712913823	16.08146286625973	80.59576818177865	4.677077131037655	1.3758093881315547	0.35581974391218274	0.2054157679733537	0.1393441785138547	0.29942030960060895
313000	-28399.150426432014	-28483.23326629885	84.08283986683277	-28483.23326629885	1.9245544503307082	16.411106101068228	82.39066851692348	5.832971444215583	1.5026814934955492	0.35581974391218274	0.2054157679733537	0.1393441785138547	0.29942030960060895
314000	-28387.84545952202	-28469.92259671141	82.0771371893892	-28469.92259671141	2.0568089499116584	16.755067312807363	80.38496583947992	6.226237008249197	1.5026814934955492	0.35581974391218274	0.2054157679733537	0.1393441785138547	0.29942030960060895
315000	-28400.547994544093	-28480.468862726768	79.92086818267494	-28480.468862726768	2.018223931594347	17.043258799321436	78.22869683276565	5.362898446458183	1.5026814934955492	0.35581974391218274	0.2054157679733537	0.1393441785138547	0.29942030960060895
316000	-28392.806447895244	-28472.245348252258	79.4389003570126	-28472.245348252258	2.3091005578464987	17.20744753714414	77.7467290071033	5.893979324045919	1.5026814934955492	0.35581974391218274	0.2054157679733537	0.1393441785138547	0.29942030960060895
317000	-28392.29483477685	-28471.49919420221	79.20435942535819	-28471.49919420221	2.0780149300124946	17.197164323715697	77.5121880754489	5.434974459182637	1.5026814934955492	0.35581974391218274	0.2054157679733537	0.1393441785138547	0.29942030960060895
318000	-28396.199710349294	-28468.01713370632	71.81742335702286	-28468.01713370632	2.57037064292699	18.393760245662868	70.12525200711357	6.252000717076436	1.5026814934955492	0.35581974391218274	0.2054157679733537	0.1393441785138547	0.29942030960060895
319000	-28387.246809491327	-28467.317261905308	80.0704524139788	-28467.317261905308	2.187812589008564	17.094651721557288	78.37828106406951	6.061902716179658	1.5026814934955492	0.35581974391218274	0.2054157679733537	0.1393441785138547	0.29942030960060895
320000	-28412.826891861077	-28486.508913528465	73.68202166738799	-28486.508913528465	2.3124569595570894	18.10908297071417	71.9898503174787	6.207281966503331	1.5026814934955492	0.35581974391218274	0.2054157679733537	0.1393441785138547	0.29942030960060895
321000	-28397.351765858246	-28475.948868358904	78.59710250066011	-28475.948868358904	2.1700774669660565	17.305555510816603	76.90493115075081	6.272206463529204	1.5026814934955492	0.35581974391218274	0.2054157679733537	0.1393441785138547	0.29942030960060895
322000	-28396.60228157273	-28479.295125810866	82.69284423813592	-28479.295125810866	2.1104706030103975	16.65834195338664	81.00067288822663	5.936012991925847	1.5026814934955492	0.35581974391218274	0.2054157679733537	0.1393441785138547	0.29942030960060895
323000	-28385.043502623565	-28468.752672361785	83.70916973822095	-28468.752672361785	1.856685834263578	16.486532766494342	81.99115116574902	5.886955263426229	1.4549753842763573	0.3647397800160057	0.19870012759659075	0.14423971961841514	0.2923203727689885
324000	-28395.80228542097	-28473.031333151142	77.2290477301719	-28473.031333151142	2.1709788699971977	17.552639349859028	75.51102915769997	5.374072089768479	1.4549753842763573	0.3647397800160057	0.19870012759659075	0.14423971961841514	0.2923203727689885
325000	-28396.09833146905	-28472.33440320176	76.2360717327094	-28472.33440320176	2.1365528470302104	17.757709671391275	74.51805316023747	5.869107866643479	1.4549753842763573	0.3647397800160057	0.19870012759659075	0.14423971961841514	0.2923203727689885
326000	-28384.434797544796	-28461.324257991684	76.8894604468871	-28461.324257991684	2.438496729368676	17.60729857256687	75.17144187441517	6.154478887930248	1.4549753842763573	0.3647397800160057	0.19870012759659075	0.14423971961841514	0.2923203727689885
327000	-28377.19079731082	-28458.088629788876	80.89783247805565	-28458.088629788876	2.0686776718757627	16.964849694130674	79.17981390558371	5.989699502294934	1.4549753842763573	0.3647397800160057	0.19870012759659075	0.14423971961841514	0.2923203727689885
328000	-28381.58214150884	-28466.888103353172	85.30596184433394	-28466.888103353172	1.8269609988536732	16.147032157425873	83.57666223608109	5.600326215388276	1.4977398994885835	0.35915831831621525	0.20653688285546404	0.14257859780658894	0.29172620102173175
329000	-28384.44917616234	-28460.74692439251	76.29774823017212	-28460.74692439251	2.0762239626154892	17.647110096254472	74.56844862191927	5.107193946813799	1.4977398994885835	0.35915831831621525	0.20653688285546404	0.14257859780658894	0.29172620102173175
330000	-28383.063715229793	-28460.42992255504	77.36620732524692	-28460.42992255504	2.209997203869004	17.566505640713313	75.63690771699407	5.622925862126725	1.4977398994885835	0.35915831831621525	0.20653688285546404	0.14257859780658894	0.29172620102173175
331000	-28388.1792668221	-28474.65995998943	86.48069316732915	-28474.65995998943	1.886816105642815	16.01736907052004	84.7513935590763	6.745385646829472	1.4977398994885835	0.35915831831621525	0.20653688285546404	0.14257859780658894	0.29172620102173175
332000	-28379.583072357826	-28458.177858939012	78.59478658118633	-28458.177858939012	2.230289782640173	17.3611478974336	76.82240363567712	5.953272304793611	1.452061633378446	0.3540548329910155	0.19834446692916283	0.14768174693994987	0.29991895313987177
333000	-28388.082682313587	-28461.253955595454	73.17127328186615	-28461.253955595454	2.1978878036883334	18.20610669880388	71.39889033635694	4.941412581632559	1.452061633378446	0.3540548329910155	0.19834446692916283	0.14768174693994987	0.29991895313987177
334000	-28379.252202314558	-28460.862196508486	81.60999419392795	-28460.862196508486	2.0658198538007353	16.78947130024978	79.83761124841874	6.562512697110073	1.452061633378446	0.3540548329910155	0.19834446692916283	0.14768174693994987	0.29991895313987177
335000	-28382.935808668408	-28466.189146054254	83.25333738584595	-28466.189146054254	2.130126109017226	16.550033260474468	81.48095444033675	6.495876617421764	1.452061633378446	0.3540548329910155	0.19834446692916283	0.14768174693994987	0.29991895313987177
336000	-28394.128280756464	-28470.97993538453	76.8516546280667	-28470.97993538453	2.3813670052093863	17.673030104852074	75.05025595500382	5.739096442251281	1.3815356686129068	0.3540548329910155	0.19834446692916283	0.14768174693994987	0.29991895313987177
337000	-28389.45697476058	-28470.341559298755	80.88458453817645	-28470.341559298755	1.9635577522523058	16.96410352569207	79.08318586511358	5.688984496325229	1.3815356686129068	0.3540548329910155	0.19834446692916283	0.14768174693994987	0.29991895313987177
338000	-28389.588103203925	-28476.10529444267	86.51719123874442	-28476.10529444267	1.836072798721866	16.030582528398977	84.71579256568154	5.924748726044716	1.3815356686129068	0.3540548329910155	0.19834446692916283	0.14768174693994987	0.29991895313987177
339000	-28396.425105329316	-28479.2139594074	82.78885407808387	-28479.2139594074	2.0226536506768475	16.649677236273913	80.987455405021	6.323306098846527	1.3815356686129068	0.3540548329910155	0.19834446692916283	0.14768174693994987	0.29991895313987177
340000	-28383.43666873919	-28464.082250731182	80.64558199199247	-28464.082250731182	2.0374810171508715	16.963234811722973	78.8441833189296	5.473973116221819	1.3815356686129068	0.3540548329910155	0.19834446692916283	0.14768174693994987	0.29991895313987177
341000	-28390.439728328533	-28468.864403769698	78.42467544116383	-28468.864403769698	2.0244163548049072	17.400068670229967	76.62327676810095	5.806576195265456	1.3815356686129068	0.3540548329910155	0.19834446692916283	0.14768174693994987	0.29991895313987177
342000	-28386.01557483022	-28466.388727706453	80.37315287623358	-28466.388727706453	1.9987826940062052	16.986099102375345	78.5717542031707	6.546971041264268	1.3815356686129068	0.3540548329910155	0.19834446692916283	0.14768174693994987	0.29991895313987177
343000	-28390.299727979156	-28470.811129443173	80.51140146401583	-28470.811129443173	1.9975820411663643	17.031010784485677	78.71000279095296	5.699536440274744	1.3815356686129068	0.3540548329910155	0.19834446692916283	0.14768174693994987	0.29991895313987177
344000	-28379.248238822223	-28452.19377363264	72.94553481041774	-28452.19377363264	2.472778638503449	18.350611632649112	71.211594561315	5.351167946217891	1.5451629896743504	0.3540548329910155	0.19834446692916283	0.14768174693994987	0.29991895313987177
345000	-28385.420222124754	-28455.38625754364	69.9660354188848	-28455.38625754364	2.581505139627294	18.884512693649057	68.23914451043095	5.608134241270593	1.562222896313015	0.3540548329910155	0.19834446692916283	0.14768174693994987	0.29991895313987177
346000	-28393.686012010436	-28475.711341301077	82.0253292906418	-28475.711341301077	2.091614339115657	16.768975048430054	80.31366611565132	6.196129535535094	1.5808708693957798	0.3521607032008057	0.19739456963444274	0.1471704510171124	0.30327427614763913
347000	-28412.363657311747	-28486.84367854428	74.48002123253282	-28486.84367854428	2.180232706782791	17.945706309277426	72.76835805754234	4.975545513624049	1.5808708693957798	0.3521607032008057	0.19739456963444274	0.1471704510171124	0.30327427614763913
348000	-28393.91692247596	-28470.255256322	76.33833384603906	-28470.255256322	2.1679908708268663	17.730681650351354	74.65294471230402	5.487959411313498	1.5808708693957798	0.3668167702238352	0.19739456963444274	0.1471704510171124	0.28861820912460967
349000	-28395.962379913217	-28481.08468935623	85.1223094430131	-28481.08468935623	1.8678804993330549	16.1517525925651	83.43692030927805	7.0216203829451596	1.5808708693957798	0.3668167702238352	0.19739456963444274	0.1471704510171124	0.28861820912460967
350000	-28407.65454593779	-28487.103349447603	79.44880350981356	-28487.103349447603	2.1103534273508675	17.010103703408607	77.76341437607852	6.878950506648725	1.5808708693957798	0.3668167702238352	0.19739456963444274	0.1471704510171124	0.28861820912460967
351000	-28394.853185013686	-28468.630829011683	73.7776439979972	-28468.630829011683	2.4673861534886137	18.19095833013553	72.09225486426216	5.712946179922539	1.5808708693957798	0.3668167702238352	0.19739456963444274	0.1471704510171124	0.28861820912460967
352000	-28414.762741240196	-28486.31681243991	71.55407119971403	-28486.31681243991	2.308305847683977	18.257233867865466	69.86868206597899	6.674862923189111	1.5808708693957798	0.3668167702238352	0.19739456963444274	0.1471704510171124	0.28861820912460967
353000	-28387.521977698758	-28470.70989115492	83.18791345615995	-28470.70989115492	1.884736684762152	16.530485170373964	81.5025243224249	6.59204424374337	1.5808708693957798	0.3668167702238352	0.19739456963444274	0.1471704510171124	0.28861820912460967
354000	-28394.498150728235	-28477.89282848524	83.39467775700467	-28477.89282848524	1.8110200998782102	16.36294318888837	81.70928862326963	5.297960443991482	1.5808708693957798	0.3668167702238352	0.19739456963444274	0.1471704510171124	0.28861820912460967
355000	-28380.47531647745	-28461.02253584806	80.54721937061245	-28461.02253584806	2.067503168656531	16.98245299189897	78.86183023687741	6.343949050523253	1.5808708693957798	0.3668167702238352	0.19739456963444274	0.1471704510171124	0.28861820912460967
