#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:Use_4_BEAUTI_09042024" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:Use_4_BEAUTI_09042024" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:Use_4_BEAUTI_09042024" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.Use_4_BEAUTI_09042024" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:Use_4_BEAUTI_09042024" name="distribution" x="@birthRate.t:Use_4_BEAUTI_09042024">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:Use_4_BEAUTI_09042024" name="distribution">
#            <parameter id="kappa.s:Use_4_BEAUTI_09042024" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="FrequenciesPrior.s:Use_4_BEAUTI_09042024" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:Use_4_BEAUTI_09042024" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Use_4_BEAUTI_09042024" id="treeLikelihood.Use_4_BEAUTI_09042024" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Use_4_BEAUTI_09042024">
#            <siteModel id="SiteModel.s:Use_4_BEAUTI_09042024" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Use_4_BEAUTI_09042024" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:Use_4_BEAUTI_09042024" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Use_4_BEAUTI_09042024" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Use_4_BEAUTI_09042024" kappa="@kappa.s:Use_4_BEAUTI_09042024" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:Use_4_BEAUTI_09042024" id="estimatedFreqs.s:Use_4_BEAUTI_09042024" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Use_4_BEAUTI_09042024" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Use_4_BEAUTI_09042024" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
16000	-47810.28501828389	-47898.777930712335	88.4929124284462	-47898.777930712335	1.544303495433387	15.773908959842228	86.52401608153785	6.489194313474657	1.3466357806558207	0.2699167312004488	0.3651031586879484	0.17321241833576775	0.19176769177583514
17000	-47427.274095466695	-47512.64578640429	85.37169093759698	-47512.64578640429	1.6115714458423291	16.24153007237809	83.40279459068863	5.855056972509939	1.3466357806558207	0.2699167312004488	0.3651031586879484	0.17321241833576775	0.19176769177583514
18000	-45864.8503973588	-45954.70506413154	89.85466677274505	-45954.70506413154	1.3727777865673487	15.486826174905634	87.8857704258367	5.8926074860431905	1.3466357806558207	0.2699167312004488	0.3651031586879484	0.17321241833576775	0.19176769177583514
19000	-45132.94356738104	-45218.99910624562	86.05553886457953	-45218.99910624562	1.8080563795195261	16.100177123380856	84.08664251767118	6.8322357375902865	1.3466357806558207	0.2699167312004488	0.3651031586879484	0.17321241833576775	0.19176769177583514
20000	-44865.516581773605	-44958.11265171643	92.59606994282252	-44958.11265171643	1.4298076605516776	15.080809149070552	90.62717359591417	6.088568816263692	1.3466357806558207	0.2699167312004488	0.3651031586879484	0.17321241833576775	0.19176769177583514
21000	-44342.471924159174	-44442.12247897678	99.65055481760336	-44442.12247897678	1.6724004348709798	13.941100147892996	97.66792117887297	8.489964590947123	0.8159020512585037	0.2688730611887234	0.2934638532876126	0.12480903389233351	0.3128540516313305
22000	-43775.740599215416	-43857.135924275186	81.39532505977189	-43857.135924275186	1.6541416050800792	16.909210465032373	79.4126914210415	6.24389053533066	0.8159020512585037	0.2688730611887234	0.2934638532876126	0.12480903389233351	0.3128540516313305
23000	-43680.010782472615	-43762.936633693505	82.9258512208893	-43762.936633693505	1.6346436260424941	16.66718443125747	80.94321758215891	6.199248262290656	0.8159020512585037	0.2688730611887234	0.2934638532876126	0.12480903389233351	0.3128540516313305
24000	-43614.94518255241	-43696.34802271541	81.40284016299935	-43696.34802271541	1.656670685577365	16.910482013841936	79.42020652426896	6.222008309049078	0.8159020512585037	0.2688730611887234	0.2934638532876126	0.12480903389233351	0.3128540516313305
25000	-43597.62747626962	-43680.02179343868	82.3943171690613	-43680.02179343868	1.6932123297219182	16.73825843349487	80.4116835303309	5.735266865341252	0.8159020512585037	0.2688730611887234	0.2934638532876126	0.12480903389233351	0.3128540516313305
26000	-43574.96930868258	-43656.63826326231	81.66895457973801	-43656.63826326231	1.707489247594873	16.879734089693933	79.68632094100762	6.032474704572645	0.8159020512585037	0.2688730611887234	0.2934638532876126	0.12480903389233351	0.3128540516313305
27000	-43443.709060531124	-43518.10883247938	74.39977194825566	-43518.10883247938	1.8989461509872316	18.04447576100586	72.51247405845203	6.134800822361764	0.6678841976162287	0.31898558754934137	0.2535046464966256	0.1179001743614779	0.3096095915925551
28000	-43417.233825163654	-43492.83275602529	75.59893086163152	-43492.83275602529	1.8763982626576912	17.80190907542587	73.71163297182788	5.074686937652964	0.6678841976162287	0.31898558754934137	0.2535046464966256	0.1179001743614779	0.3096095915925551
29000	-43395.24024549546	-43473.63400908979	78.39376359433165	-43473.63400908979	1.9910581846066981	17.407640977171482	76.50646570452801	6.025252635077456	0.6678841976162287	0.31898558754934137	0.2535046464966256	0.1179001743614779	0.3096095915925551
30000	-43402.17600139699	-43480.35632589548	78.18032449849356	-43480.35632589548	1.892434052349305	17.429971336265346	76.29302660868993	5.477665105666999	0.6678841976162287	0.31898558754934137	0.2535046464966256	0.1179001743614779	0.3096095915925551
31000	-43397.55997164235	-43476.51091049894	78.95093885658211	-43476.51091049894	1.869102155565434	17.29989354883414	77.06364096677848	5.533215352710892	0.6678841976162287	0.31898558754934137	0.2535046464966256	0.1179001743614779	0.3096095915925551
