#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:Tree" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:Tree" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:Tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.Use_4_BEAUTI" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:Tree" name="distribution" x="@birthRate.t:Tree">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:Use_4_BEAUTI" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:Use_4_BEAUTI" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="KappaPrior.s:Use_4_BEAUTI" name="distribution">
#            <parameter id="kappa.s:Use_4_BEAUTI" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Use_4_BEAUTI" id="treeLikelihood.Use_4_BEAUTI" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Tree">
#            <siteModel id="SiteModel.s:Use_4_BEAUTI" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Use_4_BEAUTI" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:Use_4_BEAUTI" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Use_4_BEAUTI" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Use_4_BEAUTI" kappa="@kappa.s:Use_4_BEAUTI" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:Use_4_BEAUTI" id="estimatedFreqs.s:Use_4_BEAUTI" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Clock" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Clock" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
17000	-17108.2738264076	-17132.704074780537	24.43024837293657	-17132.704074780537	1.677577017699554	10.518630126098714	21.90297777533563	3.4463566724660186	1.2486562033475193	0.26817285053668105	0.2409166135504076	0.24091053591291134	0.25
18000	-17104.93406045935	-17127.744817340954	22.8107568816066	-17127.744817340954	1.8613647308435457	11.060846303505395	20.283486284005658	5.033021466933061	1.2486562033475193	0.26817285053668105	0.2409166135504076	0.24091053591291134	0.25
19000	-17106.130069586427	-17128.840590399657	22.71052081323045	-17128.840590399657	2.1574000968688316	11.220586624699749	20.183250215629506	4.519710411417753	1.2486562033475193	0.26817285053668105	0.2409166135504076	0.24091053591291134	0.25
20000	-17104.236315928712	-17130.869121284482	26.632805355770497	-17130.869121284482	1.663373670461719	10.300081363370344	24.105534758169554	4.117095728501363	1.2486562033475193	0.26817285053668105	0.2409166135504076	0.24091053591291134	0.25
21000	-17044.300302007072	-17069.48435635731	25.18405435023766	-17069.48435635731	1.8310987016096474	10.556734866005712	22.584330792413063	3.7756271522583846	1.0265488832034522	0.26817285053668105	0.2409166135504076	0.2283247025732752	0.26258583333963614
22000	-17044.02073833879	-17070.558538233054	26.537799894264857	-17070.558538233054	1.7526479802174215	10.359143876603353	23.93807633644026	4.197016587484016	1.0265488832034522	0.26817285053668105	0.2409166135504076	0.2283247025732752	0.26258583333963614
23000	-17046.779538013627	-17069.387826180482	22.608288166856138	-17069.387826180482	1.990219474364137	11.271430829741623	20.105015116003596	4.108279063913047	1.2743944877420164	0.26817285053668105	0.2409166135504076	0.2283247025732752	0.26258583333963614
24000	-17048.780569651102	-17074.40274738905	25.622177737947	-17074.40274738905	1.854281007567281	10.566453845796755	23.118904687094457	4.600154299189633	1.2743944877420164	0.26817285053668105	0.2409166135504076	0.2283247025732752	0.26258583333963614
25000	-17000.712269692554	-17025.710117818875	24.997848126321895	-17025.710117818875	1.7375197197582957	10.524750183072694	22.924019710055987	5.079904654822376	1.0156505415241752	0.34535682608838136	0.14840304310630298	0.22612975145961098	0.28011037934570465
26000	-16882.073257717533	-16903.88526198951	21.812004271978843	-16903.88526198951	2.12322236106018	11.29222978598147	20.00482305394567	4.280721229677851	1.3307444104140032	0.40668928802642107	0.19142874786796493	0.17597364282533032	0.22590832128028365
27000	-16882.03490078213	-16905.121066384338	23.0861656022069	-16905.121066384338	1.9173600466895586	10.96700271532316	21.27898438417373	4.596580086700139	1.3307444104140032	0.40668928802642107	0.19142874786796493	0.17597364282533032	0.22590832128028365
28000	-16880.070100364184	-16905.233265009472	25.163164645287473	-16905.233265009472	1.7509769865348004	10.424968043559629	23.3559834272543	3.9300357317832053	1.3307444104140032	0.40668928802642107	0.19142874786796493	0.17597364282533032	0.22590832128028365
29000	-16874.933614563844	-16897.84786724413	22.914252680286886	-16897.84786724413	1.919670216710371	11.030227620451624	21.107071462253714	4.3859355393813395	1.3307444104140032	0.40668928802642107	0.19142874786796493	0.17597364282533032	0.22590832128028365
30000	-16835.123066524757	-16860.818065425316	25.69499890056056	-16860.818065425316	1.827661122445467	10.405191171433316	23.80659110980761	4.288885369330308	1.3307444104140032	0.3914580191607766	0.19142874786796493	0.17597364282533032	0.2411395901459281
31000	-16820.004163163067	-16834.702246752535	14.698083589467451	-16834.702246752535	2.395094189458356	13.034016830000656	13.250438213901731	3.476446062959539	1.6550027953123263	0.3584819878091914	0.16398641658778138	0.1483149019850285	0.3292166936179987
32000	-16806.483534430376	-16821.196035480363	14.712501049987079	-16821.196035480363	2.2794094189949354	12.600392454229164	13.264855674421357	2.837770086668532	1.6550027953123263	0.3584819878091914	0.16398641658778138	0.1483149019850285	0.3292166936179987
33000	-16820.515765264227	-16835.187945085814	14.672179821589221	-16835.187945085814	2.0908908736629908	13.035400160539611	13.2245344460235	3.7777946480875615	1.6550027953123263	0.3584819878091914	0.16398641658778138	0.1483149019850285	0.3292166936179987
34000	-16816.45809795998	-16829.329824692406	12.87172673242367	-16829.329824692406	2.4791150007010674	12.845095006238669	11.42408135685795	4.998264972666	1.6550027953123263	0.3584819878091914	0.16398641658778138	0.1483149019850285	0.3292166936179987
35000	-16817.397673392177	-16839.261237562296	21.863564170117613	-16839.261237562296	1.984683662558571	11.190173069977254	20.415918794551892	4.3626912360999155	1.6550027953123263	0.3584819878091914	0.16398641658778138	0.1483149019850285	0.3292166936179987
36000	-16793.97490795733	-16807.7125939497	13.737685992366911	-16807.7125939497	2.3588615813642404	13.235654265940253	12.308698921076527	3.1963733871409667	1.5878880292906976	0.3584819878091914	0.17699219482100884	0.13530912375180104	0.3292166936179987
37000	-16803.160989388085	-16818.072713568083	14.911724179997188	-16818.072713568083	2.5744407943483685	12.953419477364088	13.321733077697655	4.016634831147144	1.5878880292906976	0.3457752618927961	0.17699219482100884	0.1480158496681963	0.3292166936179987
38000	-16796.298150828876	-16812.42378621133	16.125635382452145	-16812.42378621133	2.167252503045371	12.613222687725	14.535644280152614	3.3286550507030737	1.5878880292906976	0.3457752618927961	0.17699219482100884	0.1480158496681963	0.3292166936179987
39000	-16790.643330593626	-16804.675339557187	14.03200896356186	-16804.675339557187	2.7473450613873465	12.956026857218214	12.34367059604862	2.862677647913495	1.3492237611461533	0.3457752618927961	0.17699219482100884	0.1480158496681963	0.3292166936179987
40000	-16787.47356783872	-16806.32729470142	18.85372686270159	-16806.32729470142	1.8903879700729176	11.963741201715418	17.165388495188346	4.243196406016927	1.3492237611461533	0.3457752618927961	0.17699219482100884	0.1480158496681963	0.3292166936179987
41000	-16771.85093773792	-16783.53899923697	11.688061499052806	-16783.53899923697	2.880464146961351	13.874080553741292	9.911420177504258	3.869334567349478	1.555462839677617	0.3470954549663049	0.1875294129492526	0.15783175692294865	0.30754337516149394
42000	-16771.730840711472	-16791.77775583853	20.046915127060437	-16791.77775583853	2.0998547356681403	11.706063529478106	18.270273805511888	3.8128852986842077	1.555462839677617	0.3470954549663049	0.1875294129492526	0.15783175692294865	0.30754337516149394
43000	-16769.395231917468	-16785.871283295248	16.47605137777976	-16785.871283295248	2.2260972554457954	12.612646722876601	14.699410056231212	4.006691423606855	1.555462839677617	0.3470954549663049	0.1875294129492526	0.15783175692294865	0.30754337516149394
44000	-16765.39302970029	-16780.236866877785	14.843837177493048	-16780.236866877785	2.319861196480627	13.114735689470036	12.93448754365793	3.762900890681697	1.555462839677617	0.3470954549663049	0.21603528273866127	0.15783175692294865	0.27903750537208527
45000	-16775.310959525832	-16791.29977832601	15.988818800177436	-16791.29977832601	2.3397374649699563	12.75444392324304	14.079469166342317	4.054090799687396	1.555462839677617	0.3470954549663049	0.21603528273866127	0.15783175692294865	0.27903750537208527
46000	-16767.19834183573	-16784.790559469708	17.59221763397648	-16784.790559469708	2.1621203271494664	12.383638544089592	15.682868000141362	3.847448030187746	1.555462839677617	0.3470954549663049	0.21603528273866127	0.15783175692294865	0.27903750537208527
47000	-16763.61715267912	-16780.508087261154	16.89093458203693	-16780.508087261154	2.123305788427654	12.48719405162091	14.98158494820181	4.216063510997085	1.555462839677617	0.3470954549663049	0.21603528273866127	0.15783175692294865	0.27903750537208527
48000	-16750.825587099844	-16765.246514857434	14.420927757590688	-16765.246514857434	2.4525352426234814	13.21984778345322	12.51157812375557	3.323364817712376	1.555462839677617	0.3470954549663049	0.21603528273866127	0.15783175692294865	0.27903750537208527
49000	-16757.07215477579	-16774.676338678157	17.60418390236814	-16774.676338678157	2.2395596602319188	12.230454253691917	15.694834268533016	3.2715380995252383	1.555462839677617	0.3470954549663049	0.21603528273866127	0.15783175692294865	0.27903750537208527
50000	-16757.59611318748	-16774.38201306655	16.78589987907358	-16774.38201306655	2.123362370551898	12.395987559201648	14.87655024523846	3.148416299787237	1.555462839677617	0.3470954549663049	0.21603528273866127	0.15783175692294865	0.27903750537208527
51000	-16749.892079242014	-16769.405095760492	19.51301651847915	-16769.405095760492	1.8282485610312502	11.886030011463625	17.60366688464403	3.8686243932925	1.555462839677617	0.3470954549663049	0.21603528273866127	0.15783175692294865	0.27903750537208527
52000	-16757.749965725543	-16777.575900859694	19.825935134150928	-16777.575900859694	1.9291701289575107	11.737138183019857	17.916585500315808	4.466439635931901	1.555462839677617	0.3470954549663049	0.21603528273866127	0.15783175692294865	0.27903750537208527
53000	-16752.993865100532	-16770.96699309396	17.97312799342597	-16770.96699309396	1.892718396672145	12.275839857248727	15.93644269127091	3.5197515815045533	1.2447503110783726	0.3470954549663049	0.21603528273866127	0.15783175692294865	0.27903750537208527
54000	-16748.196901287978	-16771.948456851234	23.75155556325696	-16771.948456851234	1.959396694539406	10.885689282049192	21.7148702611019	4.1603135814432575	1.2447503110783726	0.3470954549663049	0.21603528273866127	0.15783175692294865	0.27903750537208527
55000	-16741.940846719208	-16760.841984422204	18.90113770299757	-16760.841984422204	2.003410386217137	11.982297069388236	16.86445240084251	3.4498710847063685	1.2447503110783726	0.3470954549663049	0.21603528273866127	0.15783175692294865	0.27903750537208527
56000	-16748.69264522132	-16765.361000644614	16.66835542329545	-16765.361000644614	2.1910386373317543	12.653478701200942	14.631670121140388	3.874515099275665	1.2447503110783726	0.3470954549663049	0.21603528273866127	0.15783175692294865	0.27903750537208527
57000	-16747.01644273564	-16762.17561920312	15.159176467479796	-16762.17561920312	2.255583224505109	12.96802637281974	13.122491165324734	3.1731061454161145	1.2447503110783726	0.3470954549663049	0.21603528273866127	0.15783175692294865	0.27903750537208527
58000	-16737.807089242997	-16753.13132425687	15.324235013871252	-16753.13132425687	2.2965079531479127	12.77006806416278	13.432678616187008	4.406885116097305	1.2447503110783726	0.3470954549663049	0.21603528273866127	0.14258916119203913	0.2942801011029948
59000	-16746.688916707735	-16759.495672277255	12.806755569520408	-16759.495672277255	2.910615398512517	13.619423614195886	10.915199171836164	3.0747577198460387	1.2447503110783726	0.3470954549663049	0.21603528273866127	0.14258916119203913	0.2942801011029948
60000	-16731.620108991097	-16754.279567311296	22.659458320197608	-16754.279567311296	1.7642385736463648	10.830690124898236	20.767901922513364	5.4033442673713115	1.2447503110783726	0.3470954549663049	0.21603528273866127	0.14258916119203913	0.2942801011029948
61000	-16731.689267078615	-16753.60319590757	21.91392882895399	-16753.60319590757	1.8910272831243358	11.233530036128586	20.022372431269744	3.7702073032674686	1.2447503110783726	0.3470954549663049	0.21603528273866127	0.14258916119203913	0.2942801011029948
62000	-16744.447783454132	-16762.68104202636	18.233258572230078	-16762.68104202636	2.2984271035838484	12.037523166563457	16.341702174545834	4.605660015309667	1.2447503110783726	0.3470954549663049	0.21603528273866127	0.14258916119203913	0.2942801011029948
63000	-16729.779227683917	-16753.630078710008	23.850851026090155	-16753.630078710008	1.795769144016606	10.59243146647628	22.024505962734157	5.419489082267089	1.404885135193791	0.3470954549663049	0.21603528273866127	0.14258916119203913	0.2942801011029948
64000	-16732.653623353057	-16748.935730680514	16.28210732745757	-16748.935730680514	2.5025879491364535	12.712385414939298	14.455762264101573	3.690902161229482	1.404885135193791	0.3470954549663049	0.21603528273866127	0.14258916119203913	0.2942801011029948
65000	-16732.892752725107	-16744.728479439196	11.835726714088608	-16744.728479439196	2.730595633597104	13.605275406051677	10.009381650732609	2.7162108181006004	1.404885135193791	0.3470954549663049	0.21603528273866127	0.14258916119203913	0.2942801011029948
66000	-16748.938254609224	-16762.399106065084	13.460851455859299	-16762.399106065084	2.29274801516369	13.49270686620134	11.634506392503301	3.5895736963311133	1.404885135193791	0.3470954549663049	0.21603528273866127	0.14258916119203913	0.2942801011029948
67000	-16740.588769842896	-16760.03289930327	19.444129460373837	-16760.03289930327	2.090575932324149	11.744135092660935	17.61778439701784	4.652894791542552	1.404885135193791	0.3470954549663049	0.21603528273866127	0.14258916119203913	0.2942801011029948
68000	-16737.912588636376	-16754.272067824513	16.359479188136387	-16754.272067824513	2.418074374761855	12.148506370258508	14.53313412478039	2.8345889664891546	1.404885135193791	0.3470954549663049	0.21603528273866127	0.14258916119203913	0.2942801011029948
69000	-16740.22897154768	-16758.468188910167	18.239217362487015	-16758.468188910167	2.4302291316700515	12.135999257600986	16.412872299131017	3.507044285231468	1.404885135193791	0.3470954549663049	0.21603528273866127	0.14258916119203913	0.2942801011029948
70000	-16742.497061911406	-16754.911331646566	12.414269735161085	-16754.911331646566	2.381711788903834	13.614859541403295	10.587924671805087	4.055741722428599	1.404885135193791	0.3470954549663049	0.21603528273866127	0.14258916119203913	0.2942801011029948
71000	-16730.784301606822	-16747.396870332283	16.612568725460395	-16747.396870332283	2.431118099904164	12.489360946602046	14.786223662104398	4.340026622623576	1.404885135193791	0.3470954549663049	0.21603528273866127	0.14258916119203913	0.2942801011029948
72000	-16738.32688439146	-16756.24383688805	17.916952496589225	-16756.24383688805	2.18652835555548	11.751885616823582	16.090607433233227	5.302293707676144	1.404885135193791	0.3470954549663049	0.21603528273866127	0.14258916119203913	0.2942801011029948
73000	-16739.737911856548	-16752.660192031923	12.922280175375775	-16752.660192031923	2.591383308772837	13.653735523139332	11.095935112019777	3.477070096821605	1.404885135193791	0.3470954549663049	0.21603528273866127	0.14258916119203913	0.2942801011029948
74000	-16734.691559348375	-16751.829497449344	17.137938100969887	-16751.829497449344	2.341266277022203	12.477935295425688	15.31159303761389	3.875154218320517	1.404885135193791	0.3470954549663049	0.21603528273866127	0.14258916119203913	0.2942801011029948
75000	-16734.82951092889	-16756.33179387088	21.502282941990376	-16756.33179387088	1.974234248665097	11.38769644066154	19.626820054255912	4.099837995047371	1.404885135193791	0.3470954549663049	0.20829644643727577	0.15032799749342463	0.2942801011029948
76000	-16730.30062024585	-16748.952248700738	18.651628454890094	-16748.952248700738	2.0452914678547254	11.67180483025386	16.77616556715563	3.040303337271047	1.404885135193791	0.3470954549663049	0.20829644643727577	0.15032799749342463	0.2942801011029948
77000	-16728.733645830103	-16744.182238568283	15.448592738178164	-16744.182238568283	2.20335836368677	12.82666740019177	13.573129850443697	3.174161018025586	1.404885135193791	0.3470954549663049	0.20829644643727577	0.15032799749342463	0.2942801011029948
78000	-16722.88189762163	-16741.328009753503	18.446112131871935	-16741.328009753503	2.2053631575337374	11.993966590425313	16.57064924413747	3.3164398327440563	1.404885135193791	0.3470954549663049	0.20829644643727577	0.15032799749342463	0.2942801011029948
79000	-16735.395850099885	-16750.058688878686	14.662838778802318	-16750.058688878686	2.204505377406268	12.826280238596004	12.787375891067853	4.575355149229368	1.404885135193791	0.3470954549663049	0.20829644643727577	0.15032799749342463	0.2942801011029948
80000	-16733.503841029622	-16749.13090027444	15.627059244815591	-16749.13090027444	2.3611640840722083	12.788544377191142	13.751596357081127	4.190850364690135	1.404885135193791	0.3470954549663049	0.20829644643727577	0.15032799749342463	0.2942801011029948
81000	-16746.304402554564	-16759.003235675726	12.698833121160373	-16759.003235675726	2.423839526710336	13.284364298273504	10.823370233425909	4.530821521583326	1.404885135193791	0.3470954549663049	0.20829644643727577	0.15032799749342463	0.2942801011029948
82000	-16739.642579200445	-16759.428339458864	19.78576025841729	-16759.428339458864	1.8694172926968662	11.762900529296395	17.910297370682827	4.369691021991822	1.404885135193791	0.3470954549663049	0.20829644643727577	0.15032799749342463	0.2942801011029948
83000	-16739.91908504989	-16757.516443575143	17.59735852525319	-16757.516443575143	2.53885640677486	12.353680845343638	15.721895637518724	4.0296962920863715	1.404885135193791	0.3470954549663049	0.20829644643727577	0.15032799749342463	0.2942801011029948
84000	-16732.880188431718	-16750.68788883555	17.807700403831568	-16750.68788883555	2.193995319624812	12.2989034462586	15.932237516097103	4.045486415648	1.404885135193791	0.3470954549663049	0.20829644643727577	0.15032799749342463	0.2942801011029948
85000	-16735.371197925724	-16751.22572346523	15.854525539506746	-16751.22572346523	2.2737578227651314	12.835343941332118	13.979062651772281	3.78090750970653	1.404885135193791	0.3470954549663049	0.20829644643727577	0.15032799749342463	0.2942801011029948
86000	-16747.538289276916	-16761.9514681171	14.413178840181272	-16761.9514681171	2.01513362584152	13.230065209742504	12.477231799118165	3.3229376205571346	1.2565006510399586	0.3470954549663049	0.20829644643727577	0.15032799749342463	0.2942801011029948
87000	-16733.775247435347	-16748.757235193516	14.981987758169389	-16748.757235193516	2.271635298466279	12.97280153168619	13.117365277489014	4.106935948442198	1.4312286471778322	0.3470954549663049	0.20829644643727577	0.15032799749342463	0.2942801011029948
88000	-16730.21135330478	-16746.14315880858	15.931805503799957	-16746.14315880858	2.193469077320379	12.751804712676993	14.067183023119581	3.32345618310311	1.4312286471778322	0.3470954549663049	0.20829644643727577	0.15032799749342463	0.2942801011029948
89000	-16739.473281423976	-16756.706226104598	17.23294468062111	-16756.706226104598	2.35745609100247	12.377419290153746	15.368322199940735	4.274322297467652	1.4312286471778322	0.3470954549663049	0.20829644643727577	0.15032799749342463	0.2942801011029948
90000	-16735.534681694928	-16748.567094232123	13.03241253719505	-16748.567094232123	2.3543229697844907	13.419551821177327	11.167790056514676	4.162862037198743	1.4312286471778322	0.3470954549663049	0.20829644643727577	0.15032799749342463	0.2942801011029948
91000	-16744.180812574017	-16756.621919370336	12.44110679631882	-16756.621919370336	2.4777102516853473	13.229178668939065	10.576484315638446	4.694357684479807	1.4312286471778322	0.3470954549663049	0.20829644643727577	0.15032799749342463	0.2942801011029948
